"water_point_id","quality_issues_other","has_quality_issues","water_point_photo","latitude","current_problem","unavailable_period","has_water_committee","service_provider_type","households_count","submitted_date","problem_other_details","has_seasonal_variation","longitude","functional_status","quality_issues_type","has_service_provider"
"409720374","","","https://api.mwater.co/v3/images/ca3f2c476c734835964f6512c2533aab","-14.769293299999994","Broken parts, Inadequate number of pipes, Worn out parts","","No","","","2022-10-19 05:00:01","","","35.25620792000001","Not functional","","No"
"35053286","","No","https://api.mwater.co/v3/images/958ffff03d6f435fb421ab08662b3906","-14.737383629999995","Broken parts, Worn out parts","","No","Community members, Unofficial/ Bush Mechanic","40","2022-10-19 05:00:13","","No","35.19528688","Partially functional but in need of repair","","Yes"
"409720161","","No","https://api.mwater.co/v3/images/c33fc79aa9fa4ec6ac4d8a5df5c633f8","-14.73796292","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic, Unofficial/ Bush Mechanic, Water Point Committee","40","2022-10-19 05:00:54","","No","35.19023701","Partially functional but in need of repair","","Yes"
"58916766","","No","https://api.mwater.co/v3/images/71fd86bf80ca499cbb2475bea067ab19","-14.5640675","Worn out parts, Broken parts","","Yes ","Water Point Committee, Area or Water Mechanic","300","2022-10-19 06:04:00","","No","34.8844634","Partially functional but in need of repair","","Yes"
"409830288","","No","https://api.mwater.co/v3/images/bcc03a4ddacf44ed8c29c80d9e8ebd64","-14.615659999999998","Worn out parts, Structural problems - Civil works, apron, etc","","Yes ","Water Point Committee, Area or Water Mechanic","52","2022-10-19 06:04:32","","No","34.8904299","Partially functional but in need of repair","","Yes"
"18119585","","No","https://api.mwater.co/v3/images/6e170f996e65446f967e2c9b3516a678","-14.603313699999998","Worn out parts, Other (please specify)","","Yes ","Water Point Committee, Area or Water Mechanic","95","2022-10-19 06:05:10","Rusting ","No","34.88066899999999","Partially functional but in need of repair","","Yes"
"18119626","","No","https://api.mwater.co/v3/images/987263d6f8e34299a8b64b42e737dfca","-14.619407899999997","Worn out parts","","Yes ","Water Point Committee, Area or Water Mechanic","120","2022-10-19 06:05:40","","No","34.860192899999994","Partially functional but in need of repair","","Yes"
"10124307","","No","https://api.mwater.co/v3/images/a6ec363beae84b968fcd0231bf4d926c","-14.613784400000002","Low yield, Low water flow - Low water pressure, Worn out parts, Other (please specify)","","Yes ","Area or Water Mechanic, Water Point Committee","62","2022-10-19 06:06:14","Hard to pump ","No","34.8618681","Partially functional but in need of repair","","Yes"
"18119554","","No","https://api.mwater.co/v3/images/1f2940cb15bb494e8c1937257b41f993","-14.631190399999996","Structural problems - Civil works, apron, etc, Worn out parts, Other (please specify)","","Yes ","Water Point Committee, Area or Water Mechanic","30","2022-10-19 06:06:53","It requires repeated pumping for water to start flowing out when it stays idle for long time ","No","34.8665826","Partially functional but in need of repair","","Yes"
"412052211","","","https://api.mwater.co/v3/images/9984389082a7465594380c62c4e716ce","-14.7517819","Inadequate number of pipes","","Yes ","","","2022-10-19 06:28:33","","","35.36115169999999","Not functional","","No"
"412052228","","No","https://api.mwater.co/v3/images/cc8e031450d1465cadbf0a7ab595904b","-14.744245","","10, 08, 09","Yes ","Water Point Committee","34","2022-10-19 06:29:00","","Yes","35.3607933","Functional","","Yes"
"412052259","","No","https://api.mwater.co/v3/images/ebe3138215134498a59e499a116d8372","-14.742639199999998","","","No","Unofficial/ Bush Mechanic","35","2022-10-19 06:34:32","","No","35.357220299999994","Functional","","Yes"
"6566511","","","https://api.mwater.co/v3/images/5145ec4e0a944f1084f06c3520b6eb89","-14.741386999999994","Inadequate number of pipes","","No","","","2022-10-19 06:34:54","","","35.35641189999999","Not functional","","No"
"46793111","","","https://api.mwater.co/v3/images/5268703e9fe4414fa647f915c68bedcf","-14.739094600000001","","","No","","","2022-10-19 06:35:37","","","35.3563549","No longer exists or abandoned","","No"
"4255543","","No","https://api.mwater.co/v3/images/cb52b767f86f4c2d9c9b66cce4d21df5","-14.761296999999999","","","Yes ","Water Point Committee, Area or Water Mechanic","56","2022-10-19 06:37:26","","No","35.3785907","Functional","","Yes"
"36726565","","No","https://api.mwater.co/v3/images/208e1e54fff84ebfa8fbf771c245fc3f","-14.749709800000002","Worn out parts","","Yes ","Area or Water Mechanic","24","2022-10-19 06:37:45","","No","35.3669171","Partially functional but in need of repair","","Yes"
"38366848","","Yes","https://api.mwater.co/v3/images/b51710ffa611470bab6dcead43dc5491","-13.5564317","","","Yes ","Area or Water Mechanic","35","2022-10-19 07:21:21","","No","34.85489170000001","Functional","Colour","Yes"
"23755345","","No","https://api.mwater.co/v3/images/0b1fb86f79a840819fae88aa39ff934f","-13.600569999999998","Worn out parts","","Yes ","Unofficial/ Bush Mechanic, Area or Water Mechanic","70","2022-10-19 07:21:49","","No","34.9263733","Partially functional but in need of repair","","Yes"
"12799480","","No","https://api.mwater.co/v3/images/0f7eb4a26fe649568a1fcace62cf6d41","-14.681264699999998","Broken parts, Irregular supply, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","110","2022-10-19 07:22:15","","No","35.4029288","Partially functional but in need of repair","","Yes"
"4127998","","No","https://api.mwater.co/v3/images/577f2f7735b04017adef7c1280205b46","-14.680089300000002","Worn out parts, Structural problems - Civil works, apron, etc","","Yes ","Area or Water Mechanic, Water Point Committee","76","2022-10-19 07:22:38","","No","35.4078523","Partially functional but in need of repair","","Yes"
"12799514","","No","https://api.mwater.co/v3/images/263ccf61d1da4ed3b0ca98bcb520f637","-14.681504999999996","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","87","2022-10-19 07:23:06","","No","35.4105833","Partially functional but in need of repair","","Yes"
"29604490","","No","https://api.mwater.co/v3/images/8b3722e3d74b4a7badb30373c99831f4","-14.6875083","","","Yes ","Area or Water Mechanic, Water Point Committee","33","2022-10-19 07:24:25","","No","35.41639500000001","Functional","","Yes"
"23139165","","No","https://api.mwater.co/v3/images/57d376dd054545aca1cecc1be4f020ac","-14.2081817","","","Yes ","Water Point Committee","45","2022-10-19 07:24:29","","No","35.464115","Functional","","Yes"
"29604586","","No","https://api.mwater.co/v3/images/a4c41c88c6724d0f83b0a48ce48ea5d7","-14.691349700000004","","","Yes ","Area or Water Mechanic, Water Point Committee","43","2022-10-19 07:24:50","","No","35.424465399999995","Functional","","Yes"
"29604517","","No","https://api.mwater.co/v3/images/238b06a3479d49419094d71b1229b2fb","-14.683296699999996","","","Yes ","Area or Water Mechanic, Water Point Committee","58","2022-10-19 07:25:14","","No","35.4246067","Functional","","Yes"
"12799569","","No","https://api.mwater.co/v3/images/603cde1fb1c14f26a278f42d9bc47927","-14.678445299999996","Structural problems - Civil works, apron, etc","","Yes ","Area or Water Mechanic, Water Point Committee","47","2022-10-19 07:25:42","","No","35.4244337","Partially functional but in need of repair","","Yes"
"426409539","","No","https://api.mwater.co/v3/images/b2c1f33bc5614a5f924be2455e7b2f59","-14.674355000000004","","","Yes ","Area or Water Mechanic, Water Point Committee","41","2022-10-19 07:26:06","","No","35.4223839","Functional","","Yes"
"426409546","","No","https://api.mwater.co/v3/images/3227729d3fa54588877877885d9ae6ec","-14.673460000000002","","","Yes ","Area or Water Mechanic, Water Point Committee","70","2022-10-19 07:26:30","","No","35.4215417","Functional","","Yes"
"426409560","","No","https://api.mwater.co/v3/images/9189b6064b8847b9b3e76fb387829fce","-14.669166099999998","","","Yes ","Area or Water Mechanic, Water Point Committee","27","2022-10-19 07:26:56","","No","35.419286799999995","Functional","","Yes"
"12611658","","No","https://api.mwater.co/v3/images/4aa4a4d80c1e4d4d85cfb0106f3794a3","-14.665279800000002","","","Yes ","Area or Water Mechanic, Water Point Committee","83","2022-10-19 07:27:25","","No","35.4145271","Functional","","Yes"
"7075520","","No","https://api.mwater.co/v3/images/1c9085ef0c1a4f9d885bf15c73eaff7f","-14.660300299999998","","","Yes ","Area or Water Mechanic, Water Point Committee","60","2022-10-19 07:27:51","","No","35.4066433","Functional","","Yes"
"7080096","","Yes","https://api.mwater.co/v3/images/55391089d13e4e9994b973ddf340d02a","-14.662213299999992","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","37","2022-10-19 07:28:25","","No","35.404915","Partially functional but in need of repair","Salinity or salty water","Yes"
"12611744","","No","https://api.mwater.co/v3/images/3bdb4db4c1a8410792daecedbc9798fc","-14.662519999999994","","","Yes ","Area or Water Mechanic, Water Point Committee","37","2022-10-19 07:28:49","","No","35.40809329999999","Functional","","Yes"
"12611108","","No","https://api.mwater.co/v3/images/aaf0c9c1897f4cfc90df53a544b7a845","-14.6755267","","","Yes ","Area or Water Mechanic, Water Point Committee","85","2022-10-19 07:29:36","","No","35.3997595","Functional","","Yes"
"426409584","","","https://api.mwater.co/v3/images/3cdef8da91254cd193b73d0396273659","-14.678337","Broken parts","","Yes ","Area or Water Mechanic, Water Point Committee","","2022-10-19 07:30:22","","","35.3934603","Not functional","","Yes"
"6965282","","Yes","https://api.mwater.co/v3/images/8e2b13e85cba4abc95fc84f7246377ee","-14.6827667","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","32","2022-10-19 07:30:48","","No","35.388465","Partially functional but in need of repair","Salinity or salty water","Yes"
"6973885","","No","https://api.mwater.co/v3/images/5340d10bacdc433fbad11fdb4d212b8d","-14.687660000000003","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","50","2022-10-19 07:33:03","","No","35.3949633","Partially functional but in need of repair","","Yes"
"13038322","","No","https://api.mwater.co/v3/images/b4fa9e97d7fe44e8a3b03bc4d81177f4","-14.704695000000001","","","Yes ","Area or Water Mechanic, Water Point Committee","98","2022-10-19 07:33:33","","No","35.42813329999999","Functional","","Yes"
"13043661","","No","https://api.mwater.co/v3/images/108dddce6793448381f38a2007850de1","-14.724074999999997","","","Yes ","Area or Water Mechanic, Water Point Committee","19","2022-10-19 07:33:57","","No","35.41278499999999","Functional","","Yes"
"426409601","","No","https://api.mwater.co/v3/images/bffbf8d8234242a793e238927ece0ae1","-14.704288999999996","","","No","Institution","27","2022-10-19 07:34:36","","No","35.427431399999996","Functional","","Yes"
"13038377","","No","https://api.mwater.co/v3/images/7b1bd8ab53364abb8e8e0858df37314a","-14.7092241","","","Yes ","Area or Water Mechanic, Water Point Committee, Unofficial/ Bush Mechanic","50","2022-10-19 07:35:05","","No","35.4299707","Functional","","Yes"
"13038229","","No","https://api.mwater.co/v3/images/d2ccb72b450c4f56b609813e3281c747","-14.698095","","","Yes ","Area or Water Mechanic, Water Point Committee","76","2022-10-19 07:36:33","","No","35.4318933","Functional","","Yes"
"7108912","","","https://api.mwater.co/v3/images/2df9262d2952450da4f112a9639881dd","-14.699866500000002","Broken parts, Worn out parts","","No","","","2022-10-19 07:38:13","","","35.4111136","Not functional","","No"
"13038425","","No","https://api.mwater.co/v3/images/e4d9f8a578204a4b916d02f4bc2c5213","-14.711814199999997","Broken parts","","Yes ","Area or Water Mechanic, Water Point Committee","115","2022-10-19 07:40:22","","No","35.4380682","Partially functional but in need of repair","","Yes"
"7108950","","No","https://api.mwater.co/v3/images/188ca629bd1c48e99d1c411a8db3a388","-14.702146699999997","Inadequate number of pipes, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","110","2022-10-19 07:41:23","","No","35.419419","Partially functional but in need of repair","","Yes"
"13036557","","No","https://api.mwater.co/v3/images/2e150c4ffb07461aa7a4691acd544b19","-14.698226999999994","","","Yes ","Area or Water Mechanic, Water Point Committee","50","2022-10-19 07:41:55","","No","35.422495899999994","Functional","","Yes"
"7251566","","No","https://api.mwater.co/v3/images/e059c8499a784e7b9d8efedaf47fda4c","-14.7423267","","","Yes ","Area or Water Mechanic, Water Point Committee","63","2022-10-19 07:42:32","","No","35.4280767","Functional","","Yes"
"30132784","","No","https://api.mwater.co/v3/images/45da5edbebab4edea8c1dec6ea6a3a2d","-14.740233300000002","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","145","2022-10-19 07:43:17","","No","35.436125","Partially functional but in need of repair","","Yes"
"32161030","","No","https://api.mwater.co/v3/images/69d48c52ceb44ae387538ac023815ffb","-14.715520000000001","","","Yes ","Area or Water Mechanic, Water Point Committee","107","2022-10-19 07:44:18","","No","35.4113033","Functional","","Yes"
"13061539","","No","https://api.mwater.co/v3/images/28a4a8e4b5754b2c8f1c2e62dee83a27","-14.731271799999993","","","Yes ","Area or Water Mechanic, Water Point Committee","88","2022-10-19 07:44:48","","No","35.4387962","Functional","","Yes"
"32160998","","No","https://api.mwater.co/v3/images/2241f21dfdaf45f68fb981f95425c3cb","-14.712965000000004","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","75","2022-10-19 07:45:36","","No","35.40315499999999","Partially functional but in need of repair","","Yes"
"426409632","","No","https://api.mwater.co/v3/images/bbbb435dc3864b5999c9d4db60318e52","-14.7258615","","","Yes ","Area or Water Mechanic, Water Point Committee","48","2022-10-19 07:46:06","","No","35.4315059","Functional","","Yes"
"13061546","","No","https://api.mwater.co/v3/images/5fb1656c01ec42ef8eb6d0edb99a52dd","-14.7263083","Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","26","2022-10-19 07:46:32","","No","35.4447467","Partially functional but in need of repair","","Yes"
"29950809","","No","https://api.mwater.co/v3/images/f966791a786148bba1229bf14556b619","-14.7180185","Broken parts, Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Area or Water Mechanic, Institution, Water Point Committee","70","2022-10-19 07:48:17","","No","35.432610999999994","Partially functional but in need of repair","","Yes"
"32161102","","No","https://api.mwater.co/v3/images/8bbf93206d5c487e86029c49c5617494","-14.718891300000001","","","Yes ","Area or Water Mechanic, Water Point Committee","18","2022-10-19 07:48:57","","No","35.4137171","Functional","","Yes"
"32161047","","No","https://api.mwater.co/v3/images/44b551f57a094bec9219b09d731b3f17","-14.712010000000001","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","60","2022-10-19 07:49:41","","No","35.4148083","Partially functional but in need of repair","","Yes"
"30132825","","No","https://api.mwater.co/v3/images/897aef520ae84c159f48e87e969c2b36","-14.743072299999996","","","Yes ","Area or Water Mechanic, Water Point Committee","74","2022-10-19 07:50:20","","No","35.4379531","Functional","","Yes"
"13043647","","No","https://api.mwater.co/v3/images/2129a7d365f94c75a95b8d099f8161fe","-14.7205975","","","Yes ","Area or Water Mechanic, Water Point Committee","59","2022-10-19 07:51:33","","No","35.425201799999996","Functional","","Yes"
"13038432","","No","https://api.mwater.co/v3/images/919cde845d1440c6b73fa75a8a8029da","-14.722509100000002","","","Yes ","Area or Water Mechanic, Water Point Committee","150","2022-10-19 07:51:56","","No","35.4385209","Functional","","Yes"
"12963283","","No","https://api.mwater.co/v3/images/176aa50e3309430dbd1e508ffaa5daf8","-14.738185100000003","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","15","2022-10-19 07:52:17","","No","35.450055","Partially functional but in need of repair","","Yes"
"13043702","","No","https://api.mwater.co/v3/images/b3f0f9cae467410c8395e6a2c5d0113a","-14.7241669","Worn out parts, Broken parts","","Yes ","Area or Water Mechanic, Water Point Committee","53","2022-10-19 07:52:39","","No","35.406045","Partially functional but in need of repair","","Yes"
"13044222","","No","https://api.mwater.co/v3/images/431240a4178a40a2b11dc1ccb2fe906c","-14.7315368","","","Yes ","Area or Water Mechanic, Water Point Committee","32","2022-10-19 07:53:06","","No","35.4292223","Functional","","Yes"
"13043654","","No","https://api.mwater.co/v3/images/b2fb09f763864891b13ef92d4115184c","-14.724774999999998","Irregular supply, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","43","2022-10-19 07:53:40","","No","35.4200417","Partially functional but in need of repair","","Yes"
"13043726","","No","https://api.mwater.co/v3/images/837e79641eee43239c7d9f23ec0a1562","-14.728734","Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Water Point Committee, Area or Water Mechanic","67","2022-10-19 07:54:06","","No","35.43488479999999","Partially functional but in need of repair","","Yes"
"30612053","","No","https://api.mwater.co/v3/images/c49ec60ba7534e47b65c32b1253dae20","-14.7480749","Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","68","2022-10-19 07:55:13","","No","35.435771","Partially functional but in need of repair","","Yes"
"426409625","","","https://api.mwater.co/v3/images/b81792fcd75a416c883ea535a4ab4dc5","-14.717785899999997","","","No","","","2022-10-19 07:55:37","","","35.4350718","No longer exists or abandoned","","No"
"30132832","","No","https://api.mwater.co/v3/images/ca2e8ce8ab3c416180094e17dcafabe5","-14.740340000000005","","","Yes ","Area or Water Mechanic, Water Point Committee","38","2022-10-19 07:56:06","","No","35.44642","Functional","","Yes"
"12982619","","No","https://api.mwater.co/v3/images/9698170ec6954ea5a030fddabc7315fb","-14.717734500000002","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","100","2022-10-19 08:06:27","","No","35.4028485","Partially functional but in need of repair","","Yes"
"30239887","","No","https://api.mwater.co/v3/images/2fc581000f04419aa60f4686317242a0","-14.7429117","","","Yes ","Area or Water Mechanic, Water Point Committee","113","2022-10-19 08:07:02","","No","35.43260999999999","Functional","","Yes"
"29950469","","No","https://api.mwater.co/v3/images/f4324265c8fd4435a347bc2f4a4cb82b","-14.718541699999996","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","19","2022-10-19 08:07:57","","No","35.4336967","Partially functional but in need of repair","","Yes"
"38090222","","No","https://api.mwater.co/v3/images/130195e2bf124fcf82420438010d8bb8","-14.748837499999999","Structural problems - Civil works, apron, etc, Worn out parts, Low water flow - Low water pressure","","Yes ","Area or Water Mechanic, Water Point Committee","60","2022-10-19 08:08:30","","No","35.4285363","Partially functional but in need of repair","","Yes"
"426409649","","No","https://api.mwater.co/v3/images/1f7dfb23db7b45fcb3fac3178fbc227c","-14.725383299999997","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","33","2022-10-19 08:09:50","","No","35.39803669999999","Partially functional but in need of repair","","Yes"
"38654130","","No","https://api.mwater.co/v3/images/b030111474c846e1a7631b510eec287c","-14.734949299999998","Broken parts, Worn out parts, Irregular supply","","Yes ","Water Point Committee, Area or Water Mechanic","75","2022-10-19 08:18:45","","No","35.400187499999994","Partially functional but in need of repair","","Yes"
"32161133","","No","https://api.mwater.co/v3/images/b388ff92eada4ce29a98daa6628f55d6","-14.73283","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","65","2022-10-19 08:19:18","","No","35.40867","Partially functional but in need of repair","","Yes"
"29990199","","No","https://api.mwater.co/v3/images/d9160b3ddd3c4695acf4b559eca968a0","-14.7340805","","","Yes ","Area or Water Mechanic, Water Point Committee","55","2022-10-19 08:20:29","","No","35.4161901","Functional","","Yes"
"13096171","","No","https://api.mwater.co/v3/images/3703801fbf4240f9b6848e6fdc2b005b","-14.7608447","","","Yes ","Area or Water Mechanic, Water Point Committee","28","2022-10-19 08:21:00","","No","35.43676789999999","Functional","","Yes"
"13096133","","Yes","https://api.mwater.co/v3/images/c3e336b431de46f892c850ced5dccd07","-14.762788299999999","","","Yes ","Area or Water Mechanic, Water Point Committee","20","2022-10-19 08:22:04","","No","35.4404683","Functional","Sediment presence","Yes"
"38794289","","No","https://api.mwater.co/v3/images/ae4f9923346c420381bbf6cd4e229b33","-14.747593199999999","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","48","2022-10-19 08:22:51","","No","35.4044262","Partially functional but in need of repair","","Yes"
"7389836","","No","https://api.mwater.co/v3/images/38490e22e3c54394bc76b0c714b001fc","-14.775794299999998","","","Yes ","Area or Water Mechanic, Water Point Committee","55","2022-10-19 08:23:36","","No","35.4384068","Functional","","Yes"
"13096236","","No","https://api.mwater.co/v3/images/57325e19fd314586ae4ebc671ca702ab","-14.766215000000003","Worn out parts","","Yes ","Water Point Committee, Area or Water Mechanic","73","2022-10-19 08:25:36","","No","35.4328643","Partially functional but in need of repair","","Yes"
"12973053","","No","https://api.mwater.co/v3/images/85214b50dcb24e0f81bc908d70144278","-14.778923399999998","","","Yes ","Area or Water Mechanic, Water Point Committee","48","2022-10-19 08:26:23","","No","35.4496787","Functional","","Yes"
"426409656","","No","https://api.mwater.co/v3/images/4eb48c4f689e4309884bcb6b070c9950","-14.758189999999997","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","76","2022-10-19 08:27:27","","No","35.4186042","Partially functional but in need of repair","","Yes"
"32119693","","No","https://api.mwater.co/v3/images/48e7e7ef951f4183a266b1776f30ff66","-14.777625","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","55","2022-10-19 08:31:22","","No","35.4398583","Partially functional but in need of repair","","Yes"
"7389874","","No","https://api.mwater.co/v3/images/d94980b30c9d41dfb37652554eee51d5","-14.779964799999997","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","115","2022-10-19 08:32:07","","No","35.4248301","Partially functional but in need of repair","","Yes"
"13096308","","No","https://api.mwater.co/v3/images/253cd6ee2e1043dbac0073680af592f6","-14.765598300000002","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","34","2022-10-19 08:32:54","","No","35.4284967","Partially functional but in need of repair","","Yes"
"7389829","","No","https://api.mwater.co/v3/images/7be50b41b6884893b420bab54f173ce5","-14.768768700000003","","","Yes ","Area or Water Mechanic, Water Point Committee","38","2022-10-19 08:33:26","","No","35.437745799999995","Functional","","Yes"
"32100446","","No","https://api.mwater.co/v3/images/0cf71172cd6a45a09fd7da476822adb8","-14.787719799999996","Broken parts, Irregular supply, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","8","2022-10-19 08:33:54","","No","35.4405519","Partially functional but in need of repair","","Yes"
"7251607","","No","https://api.mwater.co/v3/images/855f09ff1c7f40a4b2f5a366badaa9f2","-14.746243800000002","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","65","2022-10-19 08:34:11","","No","35.4175751","Partially functional but in need of repair","","Yes"
"36558191","","Yes","https://api.mwater.co/v3/images/f83d3cb0831b4b0e97dd1f5e68a5abd1","-14.213288299999999","Worn out parts","10, 09, 11","Yes ","Water Point Committee","30","2022-10-19 08:37:59","","Yes","35.445065","Partially functional but in need of repair","Colour","Yes"
"412561762","","No","https://api.mwater.co/v3/images/e1f8ca61f81d460395495f6f31458311","-14.5489126","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","25","2022-10-19 08:49:11","","No","35.18705429999999","Partially functional but in need of repair","","Yes"
"426409618","","No","https://api.mwater.co/v3/images/0f2fbde12ea142a78330be8a96cca7fc","-14.717496700000002","","","Yes ","Area or Water Mechanic, Water Point Committee","16","2022-10-19 08:51:18","","No","35.4350417","Functional","","Yes"
"38659881","","No","https://api.mwater.co/v3/images/a6d5c8cd36e040a3b5952456860e7fbe","","","","No","Area or Water Mechanic, Water Point Committee","18","2022-10-19 08:53:17","","No","","Functional","","Yes"
"36558287","","No","https://api.mwater.co/v3/images/2d6da5ec26204792a1399fbb228be5f6","-14.215125","Broken parts, Worn out parts","10, 11, 09","No","Water Point Committee","50","2022-10-19 08:53:17","","Yes","35.443615","Partially functional but in need of repair","","Yes"
"13706801","","No","https://api.mwater.co/v3/images/a6be8f1376ed4a00a03d4fe37504469f","-14.743635","Irregular supply","","Yes ","Area or Water Mechanic, Water Point Committee","110","2022-10-19 08:54:46","","No","35.42506999999999","Partially functional but in need of repair","","Yes"
"7382396","","No","https://api.mwater.co/v3/images/f212140164be44b9a9013dd8101158b7","-14.7867348","Structural problems - Civil works, apron, etc, Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","75","2022-10-19 08:55:16","","No","35.4420113","Partially functional but in need of repair","","Yes"
"36558304","","","https://api.mwater.co/v3/images/cf1b08da55c245cf86781e223f59d7e7","-14.2185061","Other (please specify), Worn out parts","","No","Water Point Committee","","2022-10-19 09:04:37","Lightning","","35.4419844","Not functional","","Yes"
"30113080","","No","https://api.mwater.co/v3/images/17ec38a5b6404d86a11fe827ff823112","-14.4691289","","","Yes ","Water Point Committee, Area or Water Mechanic","28","2022-10-19 09:14:29","","No","35.6634722","Functional","","Yes"
"23269987","","No","https://api.mwater.co/v3/images/a6674a38b16443178fd80569db1a83d4","-14.568113199999999","Worn out parts","","Yes ","Area or Water Mechanic, Water Point Committee","60","2022-10-19 09:14:43","","No","35.53937539999999","Partially functional but in need of repair","","Yes"
"37944959","","Yes","https://api.mwater.co/v3/images/f0f3431718e34d94be2dfb0ccf9619e4","-14.471659999999998","Worn out parts","","Yes ","Area or Water Mechanic","102","2022-10-19 09:14:50","","No","35.658206699999994","Partially functional but in need of repair","Salinity or salty water","Yes"
"13038418","","No","https://api.mwater.co/v3/images/c3a33488185f4edcb21a345caa0432a4","-14.7110831","","","Yes ","Area or Water Mechanic","78","2022-10-19 09:15:06","","No","35.4330403","Functional","","Yes"
"87848371","","No","https://api.mwater.co/v3/images/a72b1a6a5b6c42a5ada9a62174c50587","-14.474928300000002","","","Yes ","Area or Water Mechanic","79","2022-10-19 09:15:37","","No","35.6703083","Functional","","Yes"
"13038339","","No","https://api.mwater.co/v3/images/f2e901453f0e494ba51f72123e0c3c11","-14.705793299999998","Worn out parts","","Yes ","Area or Water Mechanic","80","2022-10-19 09:15:41","","No","35.4296833","Partially functional but in need of repair","","Yes"
"406119014","","","https://api.mwater.co/v3/images/242ba02960544e618b9f4e7445c799e2","-14.224218300000004","Worn out parts, Broken parts","","Yes ","Water Point Committee","","2022-10-19 09:29:26","","","35.43962499999999","Not functional","","Yes"
"30119251","","No","https://api.mwater.co/v3/images/8743c5b0a1ff4ff39d997438416e25a5","-14.4636633","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic","55","2022-10-19 09:47:02","","No","35.668209999999995","Partially functional but in need of repair","","Yes"
"30293371","","No","https://api.mwater.co/v3/images/3e239dab534b478ca5d0e70b0415a957","-14.453900399999997","Theft / Vandalism, Worn out parts","","Yes ","Water Point Committee","62","2022-10-19 10:03:54","","No","35.6634393","Partially functional but in need of repair","","Yes"
"36582127","","No","https://api.mwater.co/v3/images/69849df7672d4284a2c63ee47198b8e3","-14.641363489999998","Broken parts","","Yes ","Water Point Committee, Unofficial/ Bush Mechanic","50","2022-10-19 10:35:00","","No","34.96292167","Partially functional but in need of repair","","Yes"
"30319178","","No","https://api.mwater.co/v3/images/1c8803acde8848fa9b0558bd1f8be960","-14.438723600000003","Worn out parts","","Yes ","Area or Water Mechanic","97","2022-10-19 10:35:08","","No","35.6641688","Partially functional but in need of repair","","Yes"
"411247403","","No","https://api.mwater.co/v3/images/f0116cf0d3c5425d97db59bc781ec248","-14.654951729999995","","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","60","2022-10-19 10:36:01","","No","34.95188965","Functional","","Yes"
"410801365","","No","https://api.mwater.co/v3/images/b67480cf7859437388e2262d01cc24e3","-14.651851249999996","","","Yes ","Unofficial/ Bush Mechanic, Water Point Committee","56","2022-10-19 10:36:13","","No","34.95406920999999","Functional","","Yes"
"410742426","","No","https://api.mwater.co/v3/images/191bdb5dc1374c71b8161834cfac1bbc","-14.653325110000003","","","Yes ","Institution, Water Point Committee","60","2022-10-19 10:36:37","","No","34.95253734999999","Functional","","Yes"
"29416235","","No","https://api.mwater.co/v3/images/cc6f1e362ea94c589f64784749c12f1e","-14.46301","Worn out parts","","Yes ","Area or Water Mechanic","51","2022-10-19 11:00:24","","No","35.653298299999996","Partially functional but in need of repair","","Yes"
"29416273","","No","https://api.mwater.co/v3/images/2d497e72581a4d4b93ef34f28c692935","-14.460255999999998","Broken parts, Worn out parts","","Yes ","Area or Water Mechanic","130","2022-10-19 11:12:35","","No","35.65233969999999","Partially functional but in need of repair","","Yes"
